"cow" "lactno" "dfc" "milk"
17 1 11 26.44
17 1 12 26.23
17 1 13 26.98
17 1 14 28.82
17 1 15 28.06
17 1 16 28.55
17 1 17 27.75
17 1 18 29.25
17 1 19 30.22
17 1 20 30.06
17 1 21 15.59
17 1 22 12.64
17 1 23 27.56
17 1 24 27.68
17 1 25 28.72
17 1 26 28.9
17 1 27 26.6
17 1 28 28.51
17 1 29 27.87
17 1 30 31.08
17 1 31 29.37
17 1 32 32.62
17 1 33 29.44
17 1 34 30.04
17 1 35 30.41
17 1 36 28.6
17 1 37 31
17 1 38 29.18
17 1 39 30.76
17 1 40 27.05
17 1 41 30.44
17 1 42 30.22
17 1 43 30.18
17 1 44 29.64
17 1 45 30.93
17 1 46 29.1
17 1 47 30.03
17 1 48 16.11
17 1 49 27.52
17 1 50 29.6
17 1 51 29.5
17 1 52 32.52
17 1 53 30.98
17 1 54 29.83
17 1 55 31.02
17 1 56 33.12
17 1 57 29.38
17 1 58 27.07
17 1 59 29.89
17 1 60 29.97
17 1 61 29.55
17 1 62 28.54
17 1 63 28.43
17 1 64 26.77
17 1 65 29.49
17 1 66 28.48
17 1 67 27.86
17 1 68 30.18
17 1 69 29.09
17 1 70 30.66
17 1 71 28.57
17 1 72 32.02
17 1 73 27.06
17 1 74 28.07
17 1 75 27.62
17 1 76 27.75
17 1 77 28.18
17 1 78 27.05
17 1 79 27.45
17 1 80 25.57
17 1 81 27.65
17 1 82 28.18
17 1 83 27.99
17 1 84 13.36
17 1 85 27.92
17 1 86 27
17 1 87 27.58
17 1 88 29.2
17 1 89 27.25
17 1 90 26.9
17 1 91 27.42
17 1 92 28.51
17 1 93 29.67
17 1 94 25.87
17 1 95 19.81
17 1 96 23.48
17 1 97 23.83
17 1 98 23.78
17 1 99 28.05
17 1 100 25.31
17 1 101 24.85
17 1 102 27.06
17 1 103 25.91
17 1 104 26.5
17 1 105 27.58
17 1 106 25.89
17 1 107 25.76
17 1 108 26.94
17 1 109 27.21
17 1 110 25.98
17 1 111 25.32
17 1 112 25.98
17 1 113 24.07
17 1 114 24.55
17 1 115 25.34
17 1 116 13.56
17 1 117 14.89
17 1 118 26.57
17 1 119 24.08
17 1 120 25.9
17 1 121 13.16
17 1 122 25.28
17 1 123 24.92
17 1 124 24.55
17 1 125 27.62
17 1 126 28.07
17 1 127 25.55
17 1 128 23.54
17 1 129 25.2
17 1 130 26.61
17 1 131 25.41
17 1 132 25.08
17 1 133 28.16
17 1 134 26.9
17 1 135 25.96
17 1 136 26.8
17 1 137 25.1
17 1 138 26.7
17 1 139 27.78
17 1 140 23.78
17 1 141 28.25
17 1 142 26.12
17 1 143 27.02
17 1 144 33.37
17 1 145 24.89
17 1 146 27.31
17 1 147 27.08
17 1 148 22.76
17 1 149 25.68
17 1 150 24.52
17 1 151 27.73
17 1 152 27.08
17 1 153 28.14
17 1 154 25.2
17 1 155 27.21
17 1 156 28.17
17 1 157 27.41
17 1 158 25.96
17 1 159 30.45
17 1 160 28.02
17 1 161 27.97
17 1 162 31.92
17 1 163 13.37
17 1 164 14.88
17 1 165 32.76
17 1 166 27.82
17 1 167 33.16
17 1 168 27.13
17 1 169 28.64
17 1 170 28.74
17 1 171 28.14
17 1 172 27.58
17 1 173 32.1
17 1 174 30.7
17 1 175 29.95
17 1 176 29.17
17 1 177 26.79
17 1 178 28.39
17 1 179 24.81
17 1 180 27.79
17 1 181 25.29
17 1 182 29.42
17 1 183 27.22
17 1 184 25.63
17 1 185 27.39
17 1 186 27.82
17 1 187 15.09
17 1 188 30.35
17 1 189 28.78
17 1 190 28.75
17 1 191 32.16
17 1 192 25.91
17 1 193 25.88
17 1 194 29.07
17 1 195 29.73
17 1 196 29.13
17 1 197 28.82
17 1 198 23.75
17 1 199 30.33
17 1 200 25.62
17 1 201 27.93
17 1 202 14.67
17 1 203 25.86
17 1 204 29.49
17 1 205 27.88
17 1 206 30.76
17 1 207 30.11
17 1 208 29.48
17 1 209 28.88
17 1 210 26.98
17 1 211 28.78
17 1 212 27.14
17 1 213 28.13
17 1 214 27.9
17 1 215 28.89
17 1 216 15.05
17 1 217 28.33
17 1 218 28.22
17 1 219 29.99
17 1 220 29.11
17 1 221 12.86
17 1 222 26.34
17 1 223 29.97
17 1 224 26.12
17 1 225 28.55
17 1 226 25.29
17 1 227 28.45
17 1 228 26.71
17 1 229 27.49
17 1 230 28.01
17 1 231 24.68
17 1 232 23.9
17 1 233 26.43
17 1 234 23.71
17 1 235 23.76
17 1 236 25.95
17 1 237 23.85
17 1 238 21.28
17 1 239 23.12
17 1 240 18.05
17 1 241 18.74
17 1 242 19.38
17 1 243 19.85
17 1 244 21.84
17 1 245 21.93
17 1 246 21.4
17 1 247 20.68
17 1 248 11.17
17 1 249 21.13
17 1 250 20.37
17 1 251 24
17 1 252 21.01
17 1 253 22.58
17 1 254 20.92
17 1 255 21.86
17 1 256 22.55
17 1 257 18.68
17 1 258 21.36
17 1 259 20.6
17 1 260 22.07
17 1 261 22.4
17 1 262 24.38
17 1 263 19.9
17 1 264 21.59
17 1 265 21.46
17 1 266 20.95
17 1 267 20.35
17 1 268 20.38
17 1 269 21.95
17 1 270 23.42
17 1 271 21.4
17 1 272 21.73
17 1 273 22.37
17 1 274 20.97
17 1 275 21.09
17 1 276 21.14
17 1 277 21.14
17 1 278 20.57
17 1 279 19.5
17 1 280 21.09
17 1 281 20.19
17 1 282 20.64
17 1 283 18.97
17 1 284 19.58
17 1 285 20.16
17 1 286 20.33
17 1 287 22.52
17 1 288 22.52
17 1 289 19.74
17 1 290 20.61
17 1 291 23.82
17 1 292 21.4
17 1 293 21.01
17 1 294 19.61
17 1 295 21.94
17 1 296 22.57
17 1 297 20.49
17 1 298 20.82
17 1 299 20.99
17 1 300 20.14
17 1 301 19.06
17 1 302 20.62
17 1 303 18.81
17 1 304 22.3
17 1 305 19.91
17 1 306 22.11
17 1 307 22.43
17 1 308 21.91
17 1 309 20.66
17 1 310 19.25
17 1 311 21.74
17 1 312 20.82
17 1 313 20.77
17 1 314 21.75
17 1 315 20.28
17 1 316 21.16
17 1 317 19.62
17 1 318 19.02
17 1 319 19.75
17 1 320 17.02
17 1 321 20.16
17 1 322 21.46
17 1 323 19.94
17 1 324 18.69
17 1 325 19.38
17 1 326 19.98
17 1 327 19.99
17 1 328 19.18
17 1 329 21.21
17 1 330 20.58
17 1 331 19.52
17 1 332 19.03
17 1 333 19.16
17 1 334 19.18
17 1 335 20.7
17 1 336 18.49
17 1 337 18.74
17 1 338 17.81
17 1 339 16.21
17 1 340 17.65
17 1 341 16.59
17 1 342 17.68
17 1 343 20.52
17 1 344 20.2
17 1 345 19.6
17 1 346 18.74
17 1 347 18.61
17 1 348 17.41
17 1 349 17.7
17 1 350 18.26
17 1 351 17.06
17 1 352 17.04
17 1 353 17.62
17 1 354 16.86
17 1 355 19.81
17 1 356 19.39
17 1 357 20.03
17 1 358 17.98
17 1 359 17.91
17 1 360 17.28
17 1 361 15.56
17 1 362 16.5
17 1 363 16.63
17 1 364 15.73
17 1 365 15.27
17 1 366 15.67
17 1 367 15.47
17 1 368 15.39
17 1 369 16.23
17 1 370 14.46
17 1 371 10.58
17 1 374 4.41
18 1 1 14.34
18 1 2 15.73
18 1 3 14.48
18 1 4 27.38
18 1 5 26.29
18 1 6 26.39
18 1 7 30.27
18 1 8 29.3
18 1 9 14.03
18 1 10 34.63
18 1 11 28.82
18 1 12 32.3
18 1 13 31.79
18 1 14 30.95
18 1 15 31.49
18 1 16 16.94
18 1 17 13.3
18 1 18 31.58
18 1 19 30.82
18 1 20 30.85
18 1 21 21.29
18 1 22 28.12
18 1 23 34.13
18 1 24 29.69
18 1 25 36.35
18 1 26 32.69
18 1 27 33.36
18 1 28 29.86
18 1 29 35.71
18 1 30 32.69
18 1 31 32.57
18 1 32 30.23
18 1 33 34.57
18 1 34 30.5
18 1 35 38.61
18 1 36 40.89
18 1 37 31.23
18 1 38 34.43
18 1 39 33.08
18 1 40 33.56
18 1 41 40.68
18 1 42 32.74
18 1 43 55.19
18 1 44 38.1
18 1 45 35.64
18 1 46 36.5
18 1 47 32.56
18 1 48 34.02
18 1 49 34.79
18 1 50 35.2
18 1 51 34.52
18 1 52 33.91
18 1 53 36.2
18 1 54 35.44
18 1 55 39.97
18 1 56 19.63
18 1 57 43.17
18 1 58 35.05
18 1 59 35.13
18 1 60 43.16
18 1 61 31.87
18 1 62 33.99
18 1 63 35.37
18 1 64 16.32
18 1 65 36.53
18 1 66 37.08
18 1 67 35.34
18 1 68 37.83
18 1 69 34.79
18 1 70 36.43
18 1 71 39.6
18 1 72 37.5
18 1 73 36.19
18 1 74 36.2
18 1 75 36.16
18 1 76 34.3
18 1 77 32.71
18 1 78 33.7
18 1 79 32.74
18 1 80 30.74
18 1 81 31.98
18 1 82 31.19
18 1 83 34.64
18 1 84 35.57
18 1 85 35.42
18 1 86 36.89
18 1 87 19.54
18 1 88 34.87
18 1 89 32.52
18 1 90 33.3
18 1 91 34.88
18 1 92 35.34
18 1 93 33.72
18 1 94 34.95
18 1 95 32.29
18 1 96 32.55
18 1 97 34.67
18 1 98 32.83
18 1 99 29.45
18 1 100 29.26
18 1 101 32.79
18 1 102 33.51
18 1 103 33.2
18 1 104 33.9
18 1 105 32.68
18 1 106 32.92
18 1 107 33.61
18 1 108 32.85
18 1 109 35.95
18 1 110 35.37
18 1 111 33.31
18 1 112 36.84
18 1 113 34.69
18 1 114 34.95
18 1 115 33.18
18 1 116 31.63
18 1 117 31.74
18 1 118 31.77
18 1 119 33.18
18 1 120 35.98
18 1 121 28.88
18 1 122 31.17
18 1 123 33.05
18 1 124 33.13
18 1 125 37.09
18 1 126 33.09
18 1 127 35.55
18 1 128 30.8
18 1 129 33.7
18 1 130 35
18 1 131 34.61
18 1 132 35.09
18 1 133 34.96
18 1 134 35.1
18 1 135 35.98
18 1 136 34.84
18 1 137 35.33
18 1 138 33.19
18 1 139 30.05
18 1 140 31.06
18 1 141 30.1
18 1 142 29.31
18 1 143 32.14
18 1 144 32.8
18 1 145 31.56
18 1 146 31.24
18 1 147 31.6
18 1 148 32.83
18 1 149 30.43
18 1 150 32.33
18 1 151 32.04
18 1 152 31.7
18 1 153 30.83
18 1 154 34.38
18 1 155 32.8
18 1 156 32.07
18 1 157 32.92
18 1 158 33.63
18 1 159 32.07
18 1 160 29.06
18 1 161 33.01
18 1 162 31.27
18 1 163 29.86
18 1 164 34.14
18 1 165 31.61
18 1 166 31.98
18 1 167 29.35
18 1 168 34.52
18 1 169 30.07
18 1 170 31.18
18 1 171 33.21
18 1 172 30.37
18 1 173 32.98
18 1 174 32.15
18 1 175 33.79
18 1 176 32.55
18 1 177 31.81
18 1 178 33.63
18 1 179 31.5
18 1 180 31.82
18 1 181 31.13
18 1 182 32.28
18 1 183 32.8
18 1 184 29.62
18 1 185 31.93
18 1 186 30.84
18 1 187 31.86
18 1 188 31.29
18 1 189 31.11
18 1 190 28.3
18 1 191 33.05
18 1 192 27.9
18 1 193 33.1
18 1 194 28.51
18 1 195 29.92
18 1 196 31.73
18 1 197 32
18 1 198 32.12
18 1 199 33.63
18 1 200 29.4
18 1 201 31.88
18 1 202 34.49
18 1 203 35.06
18 1 204 34.44
18 1 205 32.59
18 1 206 36.41
18 1 207 35.37
18 1 208 31.45
18 1 209 32.55
18 1 210 33.4
18 1 211 33.33
18 1 212 33.41
18 1 213 33.43
18 1 214 31.48
18 1 215 30.56
18 1 216 28.37
18 1 217 28.47
18 1 218 29.63
18 1 219 31.11
18 1 220 31.21
18 1 221 33.41
18 1 222 30.7
18 1 223 33.62
18 1 224 31.72
18 1 225 32.46
18 1 226 34.46
18 1 227 32.93
18 1 228 32.27
18 1 229 31.99
18 1 230 33.61
18 1 231 32.44
18 1 232 33
18 1 233 32.79
18 1 234 30.27
18 1 235 31.87
18 1 236 32.26
18 1 237 33.06
18 1 238 30.53
18 1 239 31.07
18 1 240 30.39
18 1 241 32.05
18 1 242 33.81
18 1 243 31.49
18 1 244 32.16
18 1 245 32.84
18 1 246 32.72
18 1 247 31.32
18 1 248 30.95
18 1 249 33.54
18 1 250 32.95
18 1 251 31.93
18 1 252 32.17
18 1 253 30.99
18 1 254 32.25
18 1 255 35.47
18 1 256 33.16
18 1 257 31.54
18 1 258 32.35
18 1 259 29.99
18 1 260 30.05
18 1 261 31.27
18 1 262 30.87
18 1 263 30.28
18 1 264 30.27
18 1 265 28.32
18 1 266 31.22
18 1 267 28.89
18 1 268 27.63
18 1 269 28.73
18 1 270 27.97
18 1 271 27.24
18 1 272 30.31
18 1 273 27.52
18 1 274 28.82
18 1 275 30.11
18 1 276 29.67
18 1 277 28.3
18 1 278 28.24
18 1 279 28.89
18 1 280 28.81
18 1 281 25.47
18 1 282 30.48
18 1 283 28.03
18 1 284 28.69
18 1 285 29.3
18 1 286 26.49
18 1 287 28.82
18 1 288 29.65
18 1 289 28.52
18 1 290 29.59
18 1 291 30.41
18 1 292 32.3
18 1 293 15.06
19 1 1 0
19 1 3 19.27
19 1 4 20.11
19 1 5 23.2
19 1 6 24.85
19 1 7 11.18
19 1 8 24.92
19 1 9 13.45
19 1 10 27.26
19 1 11 25.77
19 1 12 25.99
19 1 13 26.38
19 1 14 26.09
19 1 15 26.46
19 1 16 28.16
19 1 17 26.47
19 1 18 28.22
19 1 19 26.51
19 1 20 30.84
19 1 21 27.54
19 1 22 27.57
19 1 23 27.8
19 1 24 29.39
19 1 25 27.69
19 1 26 27.8
19 1 27 27.55
19 1 28 29.04
19 1 29 29.2
19 1 30 28.31
19 1 31 27.7
19 1 32 28.4
19 1 33 27.07
19 1 34 27.82
19 1 35 25.71
19 1 36 26.97
19 1 37 27.79
19 1 38 26.81
19 1 39 28.27
19 1 40 24.28
19 1 41 27.46
19 1 42 27.09
19 1 43 28.53
19 1 44 25.79
19 1 45 27.84
19 1 46 29.33
19 1 47 26.11
19 1 48 27.86
19 1 49 29.54
19 1 50 27.6
19 1 51 29.08
19 1 52 28.81
19 1 53 28.25
19 1 54 27.6
19 1 55 27.08
19 1 56 26.83
19 1 57 29.92
19 1 58 28.97
19 1 59 29.76
19 1 60 28.26
19 1 61 25.16
19 1 62 27.37
19 1 63 28.34
19 1 64 28.12
19 1 65 27.37
19 1 66 28.88
19 1 67 27.31
19 1 68 27.83
19 1 69 25.89
19 1 70 27.26
19 1 71 26.22
19 1 72 15.67
19 1 73 26.17
19 1 74 27.51
19 1 75 26.34
19 1 76 26.49
19 1 77 27.72
19 1 78 26.02
19 1 79 26.59
19 1 80 27.43
19 1 81 24.61
19 1 82 26.37
19 1 83 24.95
19 1 84 25.05
19 1 85 24.84
19 1 86 26.22
19 1 87 24.34
19 1 88 25.56
19 1 89 26.72
19 1 90 24.85
19 1 91 24.81
19 1 92 25.98
19 1 93 23.88
19 1 94 23.23
19 1 95 26.05
19 1 96 26.09
19 1 97 28.2
19 1 98 23.41
19 1 99 28.48
19 1 100 25.38
19 1 101 25.47
19 1 102 26.89
19 1 103 26.52
19 1 104 26.27
19 1 105 27.68
19 1 106 26.96
19 1 107 26.16
19 1 108 24.66
19 1 109 26.81
19 1 110 24.14
19 1 111 25.74
19 1 112 27.34
19 1 113 23.48
19 1 114 25.57
19 1 115 23.49
19 1 116 24.62
19 1 117 23.38
19 1 118 23.7
19 1 119 23.51
19 1 120 24.57
19 1 121 23.61
19 1 122 25.36
19 1 123 24.36
19 1 124 23.98
19 1 125 24.63
19 1 126 23.49
19 1 127 23.76
19 1 128 24.72
19 1 129 21.76
19 1 130 24.84
19 1 131 21.14
19 1 132 22.57
19 1 133 23
19 1 134 23.57
19 1 135 24.63
19 1 136 23.19
19 1 137 22.61
19 1 138 23.17
19 1 139 22.96
19 1 140 22.88
19 1 141 24.11
19 1 142 23.82
19 1 143 23.84
19 1 144 25.44
19 1 145 24.44
19 1 146 23.2
19 1 147 24.01
19 1 148 23.48
19 1 149 24.04
19 1 150 23.25
19 1 151 23.57
19 1 152 21.63
19 1 153 22.01
19 1 154 22.84
19 1 155 21.96
19 1 156 22.9
19 1 157 22.39
19 1 158 22.44
19 1 159 23.3
19 1 160 21.27
19 1 161 22.7
19 1 162 20.55
19 1 163 23.4
19 1 164 21.87
19 1 165 21.76
19 1 166 20.11
19 1 167 21.09
19 1 168 20.6
19 1 169 21.1
19 1 170 20.94
19 1 171 20.54
19 1 172 20.16
19 1 173 21.62
19 1 174 20.01
19 1 175 21.11
19 1 176 22.36
19 1 177 19.48
19 1 178 21.25
19 1 179 21.11
19 1 180 19.95
19 1 181 20.55
19 1 182 21.14
19 1 183 21.08
19 1 184 21.95
19 1 185 21.99
19 1 186 11.56
20 1 1 12.9
20 1 2 21.54
20 1 3 22.44
20 1 4 23.86
20 1 5 25.39
20 1 6 24.42
20 1 7 25.83
20 1 8 26.98
20 1 9 27.2
20 1 10 27.87
20 1 11 28.29
20 1 12 28.1
20 1 13 25.46
20 1 14 28.29
20 1 15 25.89
20 1 16 29.93
20 1 17 27.95
20 1 18 29.89
20 1 19 27.94
20 1 20 28.5
20 1 21 31.37
20 1 22 29.46
20 1 23 31.76
20 1 24 30.32
20 1 25 30.88
20 1 26 30.98
20 1 27 32.88
20 1 28 30.55
20 1 29 32.21
20 1 30 31.17
20 1 31 30.51
20 1 32 32.95
20 1 33 32.88
20 1 34 29.36
20 1 35 30.01
20 1 36 30.92
20 1 37 32.57
20 1 38 31.56
20 1 39 31.17
20 1 40 32.47
20 1 41 28.94
20 1 42 32.61
20 1 43 31.4
20 1 44 32.35
20 1 45 32.7
20 1 46 31.99
20 1 47 31.95
20 1 48 33.3
20 1 49 33.14
20 1 50 31.48
20 1 51 30.08
20 1 52 34.34
20 1 53 32.47
20 1 54 31.84
20 1 55 30.15
20 1 56 30.75
20 1 57 29.85
20 1 58 31.31
20 1 59 30.01
20 1 60 31.66
20 1 61 31.28
20 1 62 32.46
20 1 63 30.26
20 1 64 34.08
20 1 65 31
20 1 66 31.26
20 1 67 33.69
20 1 68 32.92
20 1 69 33.21
20 1 70 31.15
20 1 71 32.57
20 1 72 34.46
20 1 73 31.83
20 1 74 31.57
20 1 75 30.99
20 1 76 34.55
20 1 77 31.12
20 1 78 30.71
20 1 79 30.71
20 1 80 30.59
20 1 81 30.38
20 1 82 31.27
20 1 83 31.99
20 1 84 31.34
20 1 85 28.78
20 1 86 32.97
20 1 87 31.11
20 1 88 30.71
20 1 89 33.14
20 1 90 29.01
20 1 91 32.16
20 1 92 35.24
20 1 93 32.05
20 1 94 30.05
20 1 95 32.72
20 1 96 30.41
20 1 97 33.41
20 1 98 30.53
20 1 99 31.59
20 1 100 29.11
20 1 101 29.58
20 1 102 32.46
20 1 103 30.33
20 1 104 31.77
20 1 105 30.47
20 1 106 29.59
20 1 107 31.57
20 1 108 31.74
20 1 109 30.39
20 1 110 30.73
20 1 111 31.41
20 1 112 31
20 1 113 29.69
20 1 114 31.75
20 1 115 30.03
20 1 116 33.67
20 1 117 31.97
20 1 118 31.71
20 1 119 33.29
20 1 120 30.43
20 1 121 28.95
20 1 122 26.63
20 1 123 27.72
20 1 124 30.72
20 1 125 25.21
20 1 126 26.74
20 1 127 25.13
20 1 128 29.79
20 1 129 26.96
20 1 130 25.9
20 1 131 30.95
20 1 132 28.06
20 1 133 25.95
20 1 134 28.29
20 1 135 28.01
20 1 136 25.66
20 1 137 29.75
20 1 138 28.38
20 1 139 28.07
20 1 140 28.61
20 1 141 30.29
20 1 142 31.09
20 1 143 27.48
20 1 144 29.4
20 1 145 27.58
20 1 146 28.34
20 1 147 28.05
20 1 148 28.48
20 1 149 28.05
20 1 150 30.47
20 1 151 28.28
20 1 152 28.91
20 1 153 29.16
20 1 154 28.86
20 1 155 31.95
20 1 156 28.43
20 1 157 29.14
20 1 158 15.5
21 5 1 15.06
21 5 2 18.75
21 4 3 36.67
21 5 3 9.97
21 4 4 27.03
21 5 4 10.24
21 4 5 29.64
21 5 5 0.01
21 4 6 34.07
21 4 7 33.72
21 4 8 33.32
21 4 9 36.58
21 4 10 35.76
21 4 11 34.27
21 4 12 21.72
21 4 13 33.08
21 4 14 32.61
21 4 15 33.95
21 4 16 37.45
21 4 17 34.01
21 4 18 40.3
21 5 18 32.49
21 4 19 38.01
21 5 19 34.39
21 4 20 36.47
21 5 20 31.07
21 4 21 36.37
21 5 21 32.87
21 4 22 40.59
21 5 22 35.31
21 4 23 34.59
21 5 23 36.16
21 4 24 34.87
21 5 24 32.9
21 4 25 33.02
21 5 25 35.93
21 4 26 35.69
21 5 26 34.53
21 4 27 29.87
21 5 27 33.63
21 4 28 20.74
21 5 28 34.74
21 4 29 11.88
21 5 29 34.78
21 4 30 36.84
21 5 30 32.31
21 4 31 38.32
21 5 31 38.03
21 4 32 38.01
21 5 32 33.45
21 4 33 37.97
21 5 33 39.07
21 4 34 32.74
21 5 34 36.17
21 4 35 34.24
21 5 35 33.8
21 4 36 37.11
21 5 36 36.91
21 4 37 38.94
21 5 37 37.09
21 4 38 37.8
21 5 38 36.91
21 4 39 35.84
21 5 39 39.44
21 4 40 36.14
21 5 40 34.06
21 4 41 37.02
21 5 41 32.89
21 4 42 35.99
21 5 42 33.45
21 4 43 37.93
21 5 43 33.78
21 4 44 34.41
21 5 44 39.25
21 4 45 32.27
21 5 45 35.01
21 4 46 37.94
21 5 46 39.95
21 4 47 37.15
21 5 47 38
21 4 48 34.19
21 5 48 37.92
21 4 49 36.15
21 5 49 21
21 4 50 31.58
21 4 51 35.29
21 4 52 31.7
21 4 53 24.91
21 4 54 32.56
21 4 55 18.23
21 4 56 32.57
21 4 57 35.25
21 4 58 37.04
21 4 59 37.32
21 4 60 36.05
21 4 61 31.95
21 4 62 35.34
21 4 63 35.76
21 4 64 33.63
21 4 65 36.18
21 4 66 35.2
21 4 67 34.73
21 4 68 32.32
21 4 69 29.53
21 4 70 31.41
21 4 71 31.12
21 4 72 34.12
21 4 73 33.85
21 4 74 31.64
21 4 75 31.93
21 4 76 31.07
21 4 77 33.25
21 4 78 29.66
21 4 79 29.15
21 4 80 25.92
21 4 81 28.54
21 4 82 31.49
21 4 83 31.46
21 4 84 30.35
21 4 85 31.65
21 4 86 32.32
21 4 87 30.38
21 4 88 33.49
21 4 89 32.28
21 4 90 27.91
21 4 91 30.77
21 4 92 29.95
21 4 93 29.68
21 4 94 21.16
21 4 97 32.11
21 4 98 29.21
21 4 99 29.09
21 4 100 31.9
21 4 101 30.09
21 4 102 29.95
21 4 103 31.36
21 4 104 31.64
21 4 105 32.26
21 4 106 28.73
21 4 107 30.07
21 4 108 27.61
21 4 109 29.45
21 4 110 31.51
21 4 111 29.32
21 4 112 31.6
21 4 113 14.87
21 4 114 34.12
21 4 115 21.01
21 4 116 32.89
21 4 117 32.55
21 4 118 28.51
21 4 119 30.71
21 4 120 30.99
21 4 121 32.16
21 4 122 30.72
21 4 123 17.6
21 4 124 13.49
21 4 125 32.54
21 4 126 32.09
21 4 127 33.13
21 4 128 31.24
21 4 129 36.45
21 4 130 30.39
21 4 131 30.39
21 4 132 31.7
21 4 133 33.42
21 4 134 35.19
21 4 135 31.59
21 4 136 32.97
21 4 137 37.07
21 4 138 30.81
21 4 139 37.64
21 4 140 33.28
21 4 141 19.68
21 4 142 32.02
21 4 143 32.7
21 4 144 30.74
21 4 145 33.01
21 4 146 35.88
21 4 147 33.58
21 4 148 37.99
21 4 149 15.61
21 4 150 29.85
21 4 151 32.88
21 4 152 29.79
21 4 153 32.59
21 4 154 31.18
21 4 155 32.92
21 4 156 33.01
21 4 157 31.93
21 4 158 31.6
21 4 159 29.8
21 4 160 11.36
21 4 161 34.58
21 4 162 31.9
21 4 163 29.23
21 4 164 32.1
21 4 165 18.02
21 4 166 32.17
21 4 167 39.75
21 4 168 31.46
21 4 169 32.64
21 4 170 18.64
21 4 171 13.81
21 4 172 35.22
21 4 173 36.15
21 4 174 32.97
21 4 175 31.99
21 4 176 34.94
21 4 177 35.82
21 4 178 33.55
21 4 179 37.45
21 4 180 15.87
21 4 181 18.49
21 4 182 33.88
21 4 183 35.28
21 4 184 31.87
21 4 185 31.93
21 4 186 18.66
21 4 187 32.28
21 4 188 34.34
21 4 189 25
21 4 190 32.43
21 4 191 33.93
21 4 192 31.95
21 4 193 34.71
21 4 194 32.84
21 4 195 34.87
21 4 196 30.87
21 4 197 30.03
21 4 198 31.49
21 4 199 35.89
21 4 200 31.14
21 4 201 32.89
21 4 202 32.14
21 4 203 34.04
21 4 204 28.51
21 4 205 34.22
21 4 206 29.62
21 4 207 31.36
21 4 208 32.82
21 4 209 33.55
21 4 210 30.96
21 4 211 32.31
21 4 212 29.28
21 4 213 32.51
21 4 214 34.05
21 4 215 30.51
21 4 216 28.94
21 4 217 32.13
21 4 218 30.29
21 4 219 29.72
21 4 220 31.14
21 4 221 29.08
21 4 222 29.99
21 4 223 29.46
21 4 224 33.16
21 4 225 25.17
21 4 226 31.24
21 4 227 32.67
21 4 228 31.4
21 4 229 27.83
21 4 230 32.36
21 4 231 31.35
21 4 232 31.01
21 4 233 28
21 4 234 33.72
21 4 235 27.16
21 4 236 24.37
21 4 237 29.83
21 4 238 30.36
21 4 239 27.1
21 4 240 27.96
21 4 241 29.28
21 4 242 28.25
21 4 243 27.08
21 4 244 29.46
21 4 245 27.05
21 4 246 28.64
21 4 247 27.6
21 4 248 24.9
21 4 249 23.01
21 4 250 26.38
21 4 251 29.63
21 4 252 25.81
21 4 253 26.21
21 4 254 31.13
21 4 255 28.66
21 4 256 25.9
21 4 257 27.12
21 4 258 28.69
21 4 259 27.29
21 4 260 25.97
21 4 261 24.83
21 4 262 22.76
21 4 263 29.76
21 4 264 27.66
21 4 265 27.4
21 4 266 22.57
21 4 267 23.84
21 4 268 25.39
21 4 269 26.65
21 4 270 24.44
21 4 271 26.31
21 4 272 24.5
21 4 273 23.5
21 4 274 25.36
21 4 275 23.67
21 4 276 22.54
21 4 277 23.27
21 4 278 23.09
21 4 279 18.57
21 4 280 23.23
21 4 281 21.17
21 4 282 24.57
21 4 283 24.62
21 4 284 20.94
21 4 285 20
21 4 286 20.92
21 4 287 21.8
21 4 288 16.05
21 4 289 20.4
21 4 290 20.93
21 4 291 21.05
21 4 292 20.37
21 4 293 19.32
21 4 294 19.64
21 4 295 20.1
21 4 296 19.94
21 4 297 20.69
21 4 298 16.77
21 4 299 20.9
21 4 300 20.01
21 4 301 18.5
21 4 302 18.63
21 4 303 11.36
21 4 305 9.96
21 4 308 6.97
21 4 310 2.33
